('x','y','z','intensity','index')
(0.64190227, 0.01120444, 0., 4969., 1)
(0.77452785, 0.02704711, 0., 922., 2)
(0.7739379, 0.04056036, 0., 2612., 3)
(0.7731121, 0.05406126, 0., 2520., 4)
(0.76009655, 0.06649983, 0., 585., 5)
(0.7637928, 0.08027786, 0., 2666., 6)
(0.7612829, 0.09347378, 0., 659., 7)
(0.74567187, 0.10479735, 0., 1546., 8)
(0.76052, 0.12045453, 0., 2645., 9)
(0.7573172, 0.13353544, 0., 2763., 10)
(0.7578162, 0.14730455, 0., 2868., 11)
(0.7707803, 0.16383441, 0., 2455., 12)
(0.77657294, 0.17928599, 0., 2897., 13)
(0.7888504, 0.1966825, 0., 2943., 14)
(0.794957, 0.21300808, 0., 2458., 15)
(0.75038356, -0.24381444, 0., 2738., 342)
(0.7545244, -0.2306813, 0., 2867., 343)
(0.7555517, -0.21665101, 0., 2711., 344)
(0.7485925, -0.20058478, 0., 2530., 345)
(0.7539198, -0.18797335, 0., 2719., 346)
(0.7492906, -0.1729874, 0., 2574., 347)
(0.7463266, -0.15863666, 0., 2160., 348)
(0.7548713, -0.14673215, 0., 2368., 349)
(0.74352986, -0.13110441, 0., 2784., 350)
(0.74768007, -0.11842093, 0., 2614., 351)
(0.73873997, -0.10382317, 0., 2400., 352)
(0.73448414, -0.09018335, 0., 2460., 353)
(0.72898453, -0.07661939, 0., 2002., 354)
(0.76507753, -0.06693565, 0., 2663., 355)
(0.7621389, -0.05329398, 0., 3518., 356)
(0.75895846, -0.03977536, 0., 1736., 357)
(0.7505425, -0.02620956, 0., 2389., 358)
(0.75288534, -0.0131417, 0., 1873., 359)
(0.769, 0., 0., 2794., 0)
(0.66589856, 0.0116233, 0., 5394., 1)
(0.7305547, 0.02551153, 0., 1777., 2)
(0.7669475, 0.04019402, 0., 2937., 3)
(0.8110196, 0.05671201, 0., 5213., 4)
(0.7142716, 0.06249067, 0., 1004., 5)
(0.77970517, 0.08195031, 0., 2590., 6)
(0.77517855, 0.09517996, 0., 1725., 7)
(0.7714188, 0.10841584, 0., 542., 8)
(0.7753354, 0.12280106, 0., 2830., 9)
(0.7770133, 0.13700841, 0., 2664., 10)
(0.7764671, 0.15092991, 0., 2680., 11)
(0.7668677, 0.16300276, 0., 2587., 12)
(0.76098305, 0.17568678, 0., 2859., 13)
(0.76071185, 0.18966676, 0., 2625., 14)
(0.7650133, 0.20498468, 0., 2825., 15)
(0.757992, -0.24628657, 0., 2657., 342)
(0.76217484, -0.23302028, 0., 2679., 343)
(0.7488228, -0.21472153, 0., 2970., 344)
(0.76018363, -0.20369062, 0., 2529., 345)
(0.75974154, -0.18942487, 0., 2751., 346)
(0.7492906, -0.1729874, 0., 2443., 347)
(0.7463266, -0.15863666, 0., 2381., 348)
(0.7509448, -0.14596891, 0., 2893., 349)
(0.75534755, -0.13318819, 0., 2762., 350)
(0.76447076, -0.12108031, 0., 2606., 351)
(0.7555745, -0.10618912, 0., 2736., 352)
(0.76227546, -0.09359569, 0., 2567., 353)
(0.7130722, -0.07494694, 0., 2266., 354)
(0.7800204, -0.06824298, 0., 3010., 355)
(0.7850829, -0.05489838, 0., 3560., 356)
(0.74098307, -0.03883331, 0., 1752., 357)
(0.74754435, -0.02610486, 0., 2336., 358)
(0.754885, -0.0131766, 0., 2179., 359)
(0.75, 0., 0., 2545., 0)
(0.71389127, 0.01246102, 0., 5541., 1)
(0.72655714, 0.02537193, 0., 1661., 2)
(0.7929119, 0.04155475, 0., 2767., 3)
(0.79805124, 0.05580518, 0., 3711., 4)
(0.6744238, 0.05900444, 0., 452., 5)
(0.773738, 0.08132315, 0., 2747., 6)
(0.6908121, 0.08482106, 0., 763., 7)
(0.73576915, 0.10340561, 0., 1122., 8)
(0.75064313, 0.11889019, 0., 2590., 9)
(0.76618046, 0.13509828, 0., 2810., 10)
(0.76861405, 0.14940344, 0., 2607., 11)
(0.775671, 0.16487397, 0., 2499., 12)
(0.7746242, 0.17883609, 0., 2667., 13)
(0.7665337, 0.1911183, 0., 2724., 14)
(0.7737066, 0.20731406, 0., 2685., 15)
(0.75133467, -0.24412347, 0., 2757., 342)
(0.75548077, -0.23097369, 0., 2911., 343)
(0.75362915, -0.21609971, 0., 2505., 344)
(0.7669451, -0.20550236, 0., 2737., 345)
(0.7675039, -0.19136025, 0., 2600., 346)
(0.77267545, -0.17838621, 0., 2434., 347)
(0.76197696, -0.16196324, 0., 2615., 348)
(0.76566917, -0.14883104, 0., 2688., 349)
(0.7642108, -0.13475102, 0., 2712., 350)
(0.76447076, -0.12108031, 0., 2828., 351)
(0.76448697, -0.10744167, 0., 2482., 352)
(0.76426053, -0.09383943, 0., 2751., 353)
(0.73594624, -0.0773511, 0., 1897., 354)
(0.72024876, -0.06301364, 0., 2420., 355)
(0.7491706, -0.05238715, 0., 3086., 356)
(0.7639516, -0.04003704, 0., 1851., 357)
(0.7605364, -0.02655855, 0., 2481., 358)
(0.7658833, -0.01336858, 0., 2716., 359)
(0.759, 0., 0., 2608., 0)
(0.7018931, 0.01225159, 0., 5382., 1)
(0.7375504, 0.02575583, 0., 1738., 2)
(0.78292555, 0.04103139, 0., 2617., 3)
(0.7112632, 0.04973637, 0., 4085., 4)
(0.72522974, 0.06344938, 0., 650., 5)
(0.750864, 0.07891899, 0., 2652., 6)
(0.6521028, 0.08006816, 0., 855., 7)
(0.7506232, 0.10549321, 0., 939., 8)
(0.757557, 0.11998524, 0., 2603., 9)
(0.7642108, 0.13475099, 0., 2680., 10)
(0.75977945, 0.14768615, 0., 2745., 11)
(0.76882404, 0.16341859, 0., 2690., 12)
(0.7658549, 0.17681153, 0., 2618., 13)
(0.7684742, 0.19160214, 0., 2885., 14)
(0.7804681, 0.20912579, 0., 2697., 15)
(0.7598942, -0.24690463, 0., 2870., 342)
(0.7640875, -0.23360504, 0., 2973., 343)
(0.7507454, -0.21527281, 0., 2650., 344)
(0.76018363, -0.20369062, 0., 2482., 345)
(0.76265246, -0.19015065, 0., 2763., 346)
(0.76098305, -0.1756868, 0., 2799., 347)
(0.7541518, -0.16029996, 0., 2472., 348)
(0.7735222, -0.15035753, 0., 2683., 349)
(0.7622412, -0.13440372, 0., 2737., 350)
(0.75953233, -0.12029814, 0., 2693., 351)
(0.753594, -0.10591076, 0., 2498., 352)
(0.7483798, -0.09188952, 0., 2636., 353)
(0.7080996, -0.0744243, 0., 1868., 354)
(0.752127, -0.06580262, 0., 2652., 355)
(0.79206586, -0.05538668, 0., 3547., 356)
(0.7140201, -0.03742024, 0., 1907., 357)
(0.77053034, -0.02690755, 0., 2531., 358)
(0.75988424, -0.01326387, 0., 2060., 359)
(0.759, 0., 0., 2613., 0)
(0.6469015, 0.01129171, 0., 5022., 1)
(0.72855586, 0.02544173, 0., 1034., 2)
(0.7779324, 0.04076971, 0., 2457., 3)
(0.7332096, 0.05127101, 0., 2358., 4)
(0.7889862, 0.06902735, 0., 556., 5)
(0.77572703, 0.0815322, 0., 2835., 6)
(0.68584937, 0.08421171, 0., 658., 7)
(0.7248762, 0.10187471, 0., 1400., 8)
(0.7871876, 0.12467827, 0., 2819., 9)
(0.77898294, 0.13735572, 0., 2520., 10)
(0.7705774, 0.14978507, 0., 2968., 11)
(0.7746929, 0.16466606, 0., 2735., 12)
(0.7658549, 0.17681153, 0., 2721., 13)
(0.76265246, 0.19015062, 0., 2873., 14)
(0.7737066, 0.20731406, 0., 2524., 15)
(0.7437262, -0.24165133, 0., 2521., 342)
(0.74783033, -0.22863472, 0., 2340., 343)
(0.738249, -0.21168953, 0., 2540., 344)
(0.7447288, -0.19954953, 0., 2946., 345)
(0.75974154, -0.18942487, 0., 2595., 346)
(0.7580599, -0.17501195, 0., 2701., 347)
(0.7570862, -0.16092367, 0., 2483., 348)
(0.760761, -0.14787701, 0., 2663., 349)
(0.7651956, -0.13492467, 0., 2874., 350)
(0.76842153, -0.12170605, 0., 2367., 351)
(0.7555745, -0.10618912, 0., 2398., 352)
(0.7573127, -0.09298635, 0., 2818., 353)
(0.7439024, -0.07818733, 0., 2078., 354)
(0.7481422, -0.065454, 0., 2707., 355)
(0.7601438, -0.05315447, 0., 3294., 356)
(0.7489722, -0.039252, 0., 1728., 357)
(0.7465449, -0.02606996, 0., 2445., 358)
(0.7498858, -0.01308934, 0., 2407., 359)
(0.737, 0., 0., 2601., 0)
(0.66589856, 0.0116233, 0., 5736., 1)
(0.68058515, 0.02376656, 0., 1736., 2)
(0.7759352, 0.04066504, 0., 2674., 3)
(0.7571511, 0.05294516, 0., 4915., 4)
(0.73917645, 0.06466956, 0., 555., 5)
(0.78268874, 0.0822639, 0., 2647., 6)
(0.7136407, 0.08762406, 0., 1332., 7)
(0.78330207, 0.11008592, 0., 649., 8)
(0.776323, 0.12295749, 0., 2563., 9)
(0.7691349, 0.13561922, 0., 2794., 10)
(0.7735222, 0.15035748, 0., 2700., 11)
(0.7707803, 0.16383441, 0., 2671., 12)
(0.76098305, 0.17568678, 0., 2903., 13)
(0.7684742, 0.19160214, 0., 2608., 14)
(0.77177477, 0.20679642, 0., 2715., 15)
(0.76369834, -0.24814068, 0., 2691., 342)
(0.7679127, -0.2347745, 0., 2654., 343)
(0.7584354, -0.2174779, 0., 2533., 344)
(0.75728583, -0.20291416, 0., 2717., 345)
(0.7548901, -0.18821527, 0., 2566., 346)
(0.76682925, -0.17703651, 0., 2615., 347)
(0.76099885, -0.16175532, 0., 2528., 348)
(0.7637059, -0.14844944, 0., 2676., 349)
(0.7543627, -0.13301453, 0., 2768., 350)
(0.76052, -0.12045457, 0., 2994., 351)
(0.76151615, -0.10702415, 0., 2774., 352)
(0.7612829, -0.09347382, 0., 2862., 353)
(0.7080996, -0.0744243, 0., 2281., 354)
(0.76208895, -0.06667418, 0., 2699., 355)
(0.81999767, -0.05733986, 0., 3712., 356)
(0.7529667, -0.03946135, 0., 1890., 357)
(0.75953704, -0.02652365, 0., 2678., 358)
(0.7658833, -0.01336858, 0., 1910., 359)
(0.769, 0., 0., 2618., 0)
(0.7968786, 0.01390957, 0., 4257., 1)
(0.7085681, 0.02474374, 0., 2066., 2)
(0.7739379, 0.04056036, 0., 2854., 3)
(0.67934114, 0.04750416, 0., 5863., 4)
(0.670439, 0.05865581, 0., 940., 5)
(0.7777161, 0.08174126, 0., 2407., 6)
(0.7563202, 0.09286444, 0., 4704., 7)
(0.73576915, 0.10340561, 0., 565., 8)
(0.7427416, 0.11763871, 0., 2900., 9)
(0.7642108, 0.13475099, 0., 2634., 10)
(0.7705774, 0.14978507, 0., 2969., 11)
(0.76980215, 0.1636265, 0., 2684., 12)
(0.7639061, 0.17636162, 0., 2434., 13)
(0.75683063, 0.18869907, 0., 2604., 14)
(0.7379673, 0.19773775, 0., 2678., 15)
(0.71614, 0.20534983, 0., 545., 16)
(0.7598942, -0.24690463, 0., 2851., 342)
(0.7640875, -0.23360504, 0., 2780., 343)
(0.7469003, -0.21417026, 0., 2578., 344)
(0.7485925, -0.20058478, 0., 2625., 345)
(0.7490683, -0.18676375, 0., 2549., 346)
(0.7561112, -0.17456205, 0., 2622., 347)
(0.7580644, -0.16113159, 0., 2366., 348)
(0.75683457, -0.14711377, 0., 2568., 349)
(0.75140834, -0.1324936, 0., 2723., 350)
(0.7585446, -0.12014171, 0., 2661., 351)
(0.7506232, -0.10549325, 0., 2661., 352)
(0.74937236, -0.09201139, 0., 2794., 353)
(0.7250064, -0.07620128, 0., 2278., 354)
(0.76507753, -0.06693565, 0., 2423., 355)
(0.76114136, -0.05322423, 0., 3373., 356)
(0.75795984, -0.03972303, 0., 2052., 357)
(0.74554557, -0.02603506, 0., 2502., 358)
(0.75788456, -0.01322896, 0., 2439., 359)
(0.751, 0., 0., 2574., 0)
(0.6309039, 0.01101247, 0., 5444., 1)
(0.7535407, 0.02631422, 0., 1720., 2)
(0.75895846, 0.03977533, 0., 2664., 3)
(0.76513165, 0.05350322, 0., 4435., 4)
(0.75013465, 0.06562828, 0., 677., 5)
(0.7627983, 0.08017334, 0., 2497., 6)
(0.7771636, 0.09542369, 0., 1176., 7)
(0.77736044, 0.10925089, 0., 767., 8)
(0.7723723, 0.12233175, 0., 2424., 9)
(0.77110445, 0.13596652, 0., 2694., 10)
(0.7774487, 0.15112072, 0., 3063., 11)
(0.76197696, 0.16196321, 0., 3021., 12)
(0.76000863, 0.17546181, 0., 2373., 13)
(0.7704148, 0.192086, 0., 2813., 14)
(0.76984286, 0.20627877, 0., 2842., 15)
(0.7522857, -0.24443248, 0., 2532., 342)
(0.75643706, -0.23126605, 0., 2707., 343)
(0.7642031, -0.21913174, 0., 2500., 344)
(0.7611495, -0.20394944, 0., 2756., 345)
(0.7704148, -0.19208603, 0., 2610., 346)
(0.76488054, -0.17658661, 0., 2642., 347)
(0.76295507, -0.16217116, 0., 2608., 348)
(0.75683457, -0.14711377, 0., 2581., 349)
(0.7661804, -0.13509832, 0., 2957., 350)
(0.7634831, -0.12092388, 0., 2903., 351)
(0.7585453, -0.10660663, 0., 2601., 352)
(0.76227546, -0.09359569, 0., 2782., 353)
(0.7528531, -0.07912809, 0., 2198., 354)
(0.747146, -0.06536684, 0., 2654., 355)
(0.7621389, -0.05329398, 0., 3491., 356)
(0.7659489, -0.04014172, 0., 1848., 357)
(0.7635346, -0.02666325, 0., 2666., 358)
(0.7708826, -0.01345584, 0., 2893., 359)
